3,1,344,253,10,24,-1,-1,-1,0
3,2,214,260,56,58,-1,-1,-1,0
5,1,343,257,12,27,-1,-1,-1,0
5,2,211,263,58,59,-1,-1,-1,0
8,2,215,274,49,62,-1,-1,-1,0
9,1,341,278,16,27,-1,-1,-1,0
9,2,213,280,51,64,-1,-1,-1,0
11,2,210,284,55,63,-1,-1,-1,0
12,1,342,286,12,27,-1,-1,-1,0
12,2,210,285,55,63,-1,-1,-1,0
13,1,344,289,11,25,-1,-1,-1,0
13,2,208,289,57,63,-1,-1,-1,0
14,1,344,294,11,25,-1,-1,-1,0
14,2,212,289,54,65,-1,-1,-1,0
15,2,214,293,53,68,-1,-1,-1,0
17,1,351,309,11,26,-1,-1,-1,0
79,5,0,147,58,27,-1,-1,-1,0
80,5,0,141,58,27,-1,-1,-1,0
81,5,2,140,52,28,-1,-1,-1,0
82,5,2,142,53,29,-1,-1,-1,0
83,5,1,143,54,30,-1,-1,-1,0
84,5,0,145,56,29,-1,-1,-1,0
85,5,1,142,53,31,-1,-1,-1,0
85,8,288,292,24,39,-1,-1,-1,0
85,9,428,214,12,33,-1,-1,-1,0
86,5,2,140,51,31,-1,-1,-1,0
86,8,288,289,25,38,-1,-1,-1,0
86,9,427,211,14,32,-1,-1,-1,0
87,5,0,135,53,31,-1,-1,-1,0
87,8,287,284,22,39,-1,-1,-1,0
87,9,425,206,14,33,-1,-1,-1,0
88,5,0,127,54,35,-1,-1,-1,0
88,8,284,279,21,40,-1,-1,-1,0
88,9,422,203,15,32,-1,-1,-1,0
89,5,0,122,50,35,-1,-1,-1,0
89,8,282,276,23,38,-1,-1,-1,0
89,9,421,200,15,32,-1,-1,-1,0
90,5,0,118,53,32,-1,-1,-1,0
90,8,281,272,23,39,-1,-1,-1,0
91,5,2,113,44,40,-1,-1,-1,0
91,8,279,269,24,39,-1,-1,-1,0
91,12,253,199,65,50,-1,-1,-1,0
92,5,1,110,47,35,-1,-1,-1,0
92,8,277,266,24,39,-1,-1,-1,0
92,12,253,197,64,50,-1,-1,-1,0
93,5,1,107,44,35,-1,-1,-1,0
93,8,277,263,22,40,-1,-1,-1,0
93,9,416,186,13,33,-1,-1,-1,0
93,12,252,195,63,49,-1,-1,-1,0
94,5,0,105,39,32,-1,-1,-1,0
94,8,275,262,23,40,-1,-1,-1,0
94,9,414,182,13,34,-1,-1,-1,0
94,12,250,193,62,50,-1,-1,-1,0
95,5,0,104,39,32,-1,-1,-1,0
95,8,273,262,23,39,-1,-1,-1,0
95,9,413,184,13,32,-1,-1,-1,0
95,12,249,192,61,49,-1,-1,-1,0
96,5,0,104,42,32,-1,-1,-1,0
96,8,272,263,22,40,-1,-1,-1,0
96,9,411,185,14,31,-1,-1,-1,0
96,12,245,191,63,54,-1,-1,-1,0
97,5,0,105,35,30,-1,-1,-1,0
97,8,269,265,23,39,-1,-1,-1,0
97,9,409,183,14,31,-1,-1,-1,0
97,12,241,194,65,48,-1,-1,-1,0
98,5,0,103,34,30,-1,-1,-1,0
98,8,265,265,24,39,-1,-1,-1,0
98,12,238,195,64,46,-1,-1,-1,0
99,8,263,265,24,40,-1,-1,-1,0
99,12,237,194,62,46,-1,-1,-1,0
100,8,261,264,23,40,-1,-1,-1,0
100,12,237,193,61,48,-1,-1,-1,0
101,8,259,262,23,40,-1,-1,-1,0
101,9,402,184,13,33,-1,-1,-1,0
101,12,236,190,59,52,-1,-1,-1,0
102,5,0,93,27,25,-1,-1,-1,0
102,8,257,259,24,40,-1,-1,-1,0
102,9,400,182,13,33,-1,-1,-1,0
102,12,234,186,61,51,-1,-1,-1,0
103,5,0,90,25,25,-1,-1,-1,0
103,8,255,258,25,40,-1,-1,-1,0
103,9,398,179,13,33,-1,-1,-1,0
103,12,232,182,61,51,-1,-1,-1,0
104,8,255,253,23,40,-1,-1,-1,0
104,9,397,176,13,33,-1,-1,-1,0
104,12,230,179,61,51,-1,-1,-1,0
105,8,253,250,25,42,-1,-1,-1,0
105,9,396,173,13,33,-1,-1,-1,0
105,12,229,177,61,50,-1,-1,-1,0
105,18,13,140,19,11,-1,-1,-1,0
106,8,252,249,25,41,-1,-1,-1,0
106,9,395,171,13,33,-1,-1,-1,0
106,12,228,176,59,49,-1,-1,-1,0
106,18,12,139,19,11,-1,-1,-1,0
107,8,249,249,24,40,-1,-1,-1,0
107,12,222,176,63,48,-1,-1,-1,0
108,8,247,248,25,40,-1,-1,-1,0
108,12,222,174,57,48,-1,-1,-1,0
109,8,246,248,24,41,-1,-1,-1,0
109,9,389,171,13,33,-1,-1,-1,0
109,12,220,175,59,50,-1,-1,-1,0
110,8,244,249,24,42,-1,-1,-1,0
110,9,387,170,13,33,-1,-1,-1,0
110,12,218,176,60,50,-1,-1,-1,0
111,8,243,252,23,41,-1,-1,-1,0
111,12,218,177,60,52,-1,-1,-1,0
112,8,243,255,24,40,-1,-1,-1,0
112,12,218,177,63,54,-1,-1,-1,0
112,18,2,137,21,13,-1,-1,-1,0
113,8,244,258,23,41,-1,-1,-1,0
113,12,218,181,64,53,-1,-1,-1,0
113,18,0,137,21,13,-1,-1,-1,0
114,8,244,262,24,41,-1,-1,-1,0
114,12,220,185,61,56,-1,-1,-1,0
115,8,244,264,24,42,-1,-1,-1,0
115,12,219,189,64,56,-1,-1,-1,0
116,8,242,265,26,41,-1,-1,-1,0
116,12,218,191,65,55,-1,-1,-1,0
117,8,242,264,24,41,-1,-1,-1,0
117,9,384,185,12,32,-1,-1,-1,0
117,12,218,190,63,55,-1,-1,-1,0
118,8,241,261,24,41,-1,-1,-1,0
118,9,384,183,12,32,-1,-1,-1,0
118,12,217,186,62,56,-1,-1,-1,0
118,18,1,140,19,10,-1,-1,-1,0
119,8,241,259,24,41,-1,-1,-1,0
119,9,383,183,12,33,-1,-1,-1,0
119,12,216,185,62,53,-1,-1,-1,0
119,18,1,140,18,10,-1,-1,-1,0
120,8,240,257,25,41,-1,-1,-1,0
120,12,215,183,64,54,-1,-1,-1,0
121,8,240,257,25,40,-1,-1,-1,0
121,12,216,182,62,53,-1,-1,-1,0
122,8,239,255,25,41,-1,-1,-1,0
122,12,215,180,63,54,-1,-1,-1,0
123,8,238,254,25,41,-1,-1,-1,0
123,9,382,179,13,31,-1,-1,-1,0
123,12,214,178,64,56,-1,-1,-1,0
124,8,238,255,25,39,-1,-1,-1,0
124,9,382,178,13,32,-1,-1,-1,0
124,12,214,177,64,56,-1,-1,-1,0
125,8,239,255,24,39,-1,-1,-1,0
125,9,382,176,13,32,-1,-1,-1,0
125,12,213,177,65,55,-1,-1,-1,0
126,8,238,255,25,39,-1,-1,-1,0
126,9,382,176,13,32,-1,-1,-1,0
126,12,213,179,66,53,-1,-1,-1,0
127,8,238,253,24,40,-1,-1,-1,0
127,9,382,174,13,33,-1,-1,-1,0
127,12,215,178,57,52,-1,-1,-1,0
128,8,238,252,24,40,-1,-1,-1,0
128,9,382,173,13,32,-1,-1,-1,0
128,12,214,175,60,54,-1,-1,-1,0
129,8,238,250,24,39,-1,-1,-1,0
129,9,381,171,14,32,-1,-1,-1,0
129,12,214,174,59,51,-1,-1,-1,0
129,18,0,125,16,11,-1,-1,-1,0
130,8,237,247,23,40,-1,-1,-1,0
130,9,381,168,12,32,-1,-1,-1,0
130,12,213,171,61,51,-1,-1,-1,0
130,18,0,124,16,11,-1,-1,-1,0
130,26,156,171,14,25,-1,-1,-1,0
131,8,235,244,24,40,-1,-1,-1,0
131,9,379,166,12,32,-1,-1,-1,0
131,12,214,168,55,52,-1,-1,-1,0
131,26,153,168,16,24,-1,-1,-1,0
131,27,212,181,58,69,-1,-1,-1,0
132,8,234,243,24,39,-1,-1,-1,0
132,9,378,163,12,33,-1,-1,-1,0
132,12,211,165,60,53,-1,-1,-1,0
132,26,152,166,15,24,-1,-1,-1,0
132,27,213,187,57,68,-1,-1,-1,0
133,8,233,242,24,38,-1,-1,-1,0
133,9,376,162,13,33,-1,-1,-1,0
133,12,209,164,63,53,-1,-1,-1,0
133,26,150,164,17,25,-1,-1,-1,0
133,27,208,182,64,68,-1,-1,-1,0
134,8,232,242,24,38,-1,-1,-1,0
134,9,375,162,13,32,-1,-1,-1,0
134,12,208,163,64,54,-1,-1,-1,0
134,26,149,165,15,24,-1,-1,-1,0
134,27,207,182,64,67,-1,-1,-1,0
135,8,231,243,24,37,-1,-1,-1,0
135,9,375,162,12,33,-1,-1,-1,0
135,12,207,164,61,53,-1,-1,-1,0
135,26,146,163,16,26,-1,-1,-1,0
135,27,208,181,60,66,-1,-1,-1,0
136,8,232,244,23,38,-1,-1,-1,0
136,9,374,163,13,33,-1,-1,-1,0
136,12,207,165,64,54,-1,-1,-1,0
136,26,143,164,22,28,-1,-1,-1,0
136,27,207,179,59,67,-1,-1,-1,0
137,8,232,246,23,37,-1,-1,-1,0
137,9,374,164,13,32,-1,-1,-1,0
137,12,208,167,62,53,-1,-1,-1,0
137,26,142,165,21,28,-1,-1,-1,0
137,27,204,179,68,67,-1,-1,-1,0
138,8,233,249,23,37,-1,-1,-1,0
138,9,374,165,14,32,-1,-1,-1,0
138,12,208,169,63,51,-1,-1,-1,0
138,26,146,169,17,26,-1,-1,-1,0
138,27,207,185,65,67,-1,-1,-1,0
139,8,232,250,24,38,-1,-1,-1,0
139,9,375,168,12,31,-1,-1,-1,0
139,12,209,171,62,54,-1,-1,-1,0
139,26,147,172,15,25,-1,-1,-1,0
139,27,207,185,65,67,-1,-1,-1,0
140,8,231,251,24,38,-1,-1,-1,0
140,9,374,170,13,31,-1,-1,-1,0
140,12,209,172,62,55,-1,-1,-1,0
140,26,146,174,16,23,-1,-1,-1,0
140,27,208,194,63,68,-1,-1,-1,0
141,8,230,251,24,38,-1,-1,-1,0
141,9,373,170,13,31,-1,-1,-1,0
141,12,209,172,57,54,-1,-1,-1,0
141,26,147,172,16,24,-1,-1,-1,0
141,27,209,192,58,69,-1,-1,-1,0
142,8,229,251,24,38,-1,-1,-1,0
142,9,373,171,13,30,-1,-1,-1,0
142,12,208,172,54,54,-1,-1,-1,0
142,26,144,173,20,23,-1,-1,-1,0
142,27,209,194,55,67,-1,-1,-1,0
143,8,229,253,23,38,-1,-1,-1,0
143,9,372,172,13,32,-1,-1,-1,0
143,12,208,174,52,54,-1,-1,-1,0
143,26,143,173,20,23,-1,-1,-1,0
143,27,209,195,54,67,-1,-1,-1,0
144,8,228,255,23,38,-1,-1,-1,0
144,9,371,174,13,31,-1,-1,-1,0
144,12,206,175,59,55,-1,-1,-1,0
144,26,145,176,15,23,-1,-1,-1,0
145,8,228,257,23,38,-1,-1,-1,0
145,9,370,176,15,30,-1,-1,-1,0
145,12,205,177,56,53,-1,-1,-1,0
145,26,144,178,16,24,-1,-1,-1,0
146,8,227,259,24,38,-1,-1,-1,0
146,9,370,178,14,31,-1,-1,-1,0
146,12,200,177,65,59,-1,-1,-1,0
146,26,144,179,17,25,-1,-1,-1,0
147,8,227,262,23,38,-1,-1,-1,0
147,9,371,181,12,32,-1,-1,-1,0
147,12,203,181,55,54,-1,-1,-1,0
147,26,144,182,14,25,-1,-1,-1,0
148,8,226,266,24,38,-1,-1,-1,0
148,9,370,185,13,31,-1,-1,-1,0
148,12,205,184,54,55,-1,-1,-1,0
148,26,145,185,13,25,-1,-1,-1,0
149,8,227,270,25,38,-1,-1,-1,0
149,9,371,188,14,32,-1,-1,-1,0
149,12,206,189,55,54,-1,-1,-1,0
149,26,145,188,15,25,-1,-1,-1,0
150,8,225,274,26,37,-1,-1,-1,0
150,9,370,192,15,32,-1,-1,-1,0
150,12,207,193,54,53,-1,-1,-1,0
150,26,144,192,16,25,-1,-1,-1,0
151,8,224,275,26,38,-1,-1,-1,0
151,9,370,194,14,31,-1,-1,-1,0
151,12,205,195,59,52,-1,-1,-1,0
151,26,141,194,20,25,-1,-1,-1,0
152,8,224,275,26,37,-1,-1,-1,0
152,9,370,194,13,32,-1,-1,-1,0
152,12,207,194,54,53,-1,-1,-1,0
152,26,140,195,20,23,-1,-1,-1,0
153,8,225,275,25,37,-1,-1,-1,0
153,9,369,194,14,32,-1,-1,-1,0
153,12,207,194,51,53,-1,-1,-1,0
153,26,139,195,21,23,-1,-1,-1,0
154,8,226,276,25,37,-1,-1,-1,0
154,9,369,195,15,31,-1,-1,-1,0
154,12,207,195,50,52,-1,-1,-1,0
154,26,139,195,20,24,-1,-1,-1,0
155,8,228,276,24,38,-1,-1,-1,0
155,9,369,194,16,32,-1,-1,-1,0
155,12,205,195,61,52,-1,-1,-1,0
155,26,145,195,14,24,-1,-1,-1,0
156,8,229,277,25,38,-1,-1,-1,0
156,9,370,195,16,31,-1,-1,-1,0
156,12,206,196,63,52,-1,-1,-1,0
156,26,147,196,14,25,-1,-1,-1,0
157,8,231,278,26,39,-1,-1,-1,0
157,9,372,195,15,32,-1,-1,-1,0
157,12,207,197,66,52,-1,-1,-1,0
157,26,146,198,17,24,-1,-1,-1,0
158,8,233,278,25,39,-1,-1,-1,0
158,9,372,195,15,31,-1,-1,-1,0
158,12,209,198,65,51,-1,-1,-1,0
158,26,149,199,15,24,-1,-1,-1,0
159,8,233,279,26,37,-1,-1,-1,0
159,9,373,195,14,31,-1,-1,-1,0
159,12,211,199,62,50,-1,-1,-1,0
159,26,149,200,15,24,-1,-1,-1,0
160,8,234,279,25,38,-1,-1,-1,0
160,9,373,195,15,31,-1,-1,-1,0
160,12,210,200,63,49,-1,-1,-1,0
160,26,149,200,17,23,-1,-1,-1,0
161,8,236,279,24,37,-1,-1,-1,0
161,9,374,194,13,31,-1,-1,-1,0
161,12,211,200,62,48,-1,-1,-1,0
161,26,149,199,18,24,-1,-1,-1,0
